epoch,train_loss,train_acc_top1,train_acc_top5,val_loss,val_acc_top1,val_acc_top5,loss_ratio,val_f1,grad_norm,lr_head,time_sec,gpu_mem_used,gpu_mem_total,gpu_util,val_p@1,val_r@1,val_p@5,val_r@5,val_p@10,val_r@10,train_p@1,train_r@1,train_p@5,train_r@5,train_p@10,train_r@10
125,0.360649,92.8561,98.9432,1.91412,64.3724,82.9725,5.3074,0.5967,4.9976,0.03844118,262.21,7785,16311,100,13.9792,7.263,5.9237,12.3479,3.8938,14.7111,63.0416,16.5237,34.6635,37.6656,22.9062,45.1065
126,0.346359,93.0934,99.0462,1.679502,68.3817,86.613,4.849,0.6463,5.0,0.03768605,177.42,7785,16311,99,13.62,7.0633,5.9101,12.2218,3.9016,14.8423,,,,,,
127,0.347719,93.079,99.0726,1.439137,70.8669,88.6419,4.1388,0.6659,4.9972,0.0369339,177.42,7785,16311,99,15.1442,8.0056,6.4848,13.627,4.2316,16.243,,,,,,
128,0.325168,93.5751,99.1373,1.426336,71.43,88.8555,4.3865,0.6711,4.9974,0.03618491,177.38,7785,16311,99,15.4451,8.1591,6.8246,14.1462,4.4073,16.5926,,,,,,
129,0.323558,93.5727,99.154,1.246599,74.2258,90.6514,3.8528,0.6984,4.9984,0.03543926,177.46,7785,16311,99,15.6296,8.1793,7.0945,14.5156,4.6481,17.2619,,,,,,
130,0.314131,93.9513,99.2044,1.287469,74.3714,90.7776,4.0985,0.7011,4.9931,0.03469714,262.31,7785,16311,100,15.4742,8.0673,6.9139,14.508,4.4627,17.1491,60.4942,15.6376,33.345,35.9076,22.1053,43.178
131,0.302104,94.2365,99.2499,1.206081,75.3131,91.2824,3.9923,0.7117,4.9959,0.03395871,177.38,7785,16311,99,16.2606,8.6081,7.044,14.7125,4.6131,17.504,,,,,,
132,0.293122,94.4785,99.2787,1.763086,65.7509,84.885,6.0149,0.618,4.9986,0.03322417,177.46,7785,16311,100,14.2316,7.5043,6.1703,12.7537,3.9967,15.2912,,,,,,
133,0.292003,94.4713,99.3218,1.374533,72.8861,89.9427,4.7073,0.6844,4.9931,0.03249368,177.4,7785,16311,100,15.2315,8.1098,6.5528,13.8219,4.2287,16.31,,,,,,
134,0.275753,94.8644,99.3362,1.453717,71.9542,89.1467,5.2718,0.6772,4.9907,0.03176742,177.39,7785,16311,99,14.4452,7.5531,6.2868,13.027,4.1025,15.6845,,,,,,
135,0.26882,94.965,99.4009,1.319174,73.9831,90.399,4.9073,0.6989,4.9873,0.03104558,262.13,7785,16311,99,15.5033,8.1614,6.8032,14.2397,4.4743,17.0791,70.9356,18.6591,40.6629,43.2822,27.2309,51.8549
136,0.258727,95.2574,99.4081,1.229455,75.6334,91.2824,4.7519,0.7174,4.9915,0.03032832,177.39,7785,16311,99,16.0664,8.4153,7.0867,14.6886,4.5801,17.3452,,,,,,
137,0.259032,95.2766,99.444,1.312956,75.1189,90.2728,5.0687,0.7102,4.9849,0.02961582,177.42,7785,16311,99,15.5907,8.1912,6.6926,13.9564,4.3161,16.473,,,,,,
138,0.246945,95.5258,99.4009,2.004901,65.7315,82.8366,8.1188,0.6199,4.983,0.02890825,177.42,7785,16311,99,13.3773,7.0915,5.749,12.2361,3.6812,14.355,,,,,,
139,0.234366,95.8277,99.5231,1.258312,75.5849,90.8747,5.369,0.715,4.9774,0.02820578,177.44,7785,16311,100,15.6004,8.1447,6.8945,14.2068,4.5258,17.0149,,,,,,
140,0.235902,95.7558,99.4776,1.223402,76.3518,91.6513,5.1861,0.7244,4.9694,0.02750858,262.05,7791,16311,100,15.6975,8.2974,6.8323,14.2103,4.4792,17.1359,59.9789,15.6024,32.7315,35.217,21.6147,42.2654
141,0.223493,96.1297,99.5303,1.399084,73.9346,89.9718,6.2601,0.6969,4.959,0.02681682,177.45,7791,16311,99,15.2704,7.9761,6.7353,14.0351,4.3802,16.603,,,,,,
142,0.219492,96.2112,99.5926,1.802744,68.6729,85.516,8.2133,0.6525,4.96,0.02613067,177.29,7791,16311,99,14.0666,7.426,6.18,13.0262,3.9734,15.3465,,,,,,
143,0.211371,96.3286,99.6046,1.254398,75.3519,91.1077,5.9346,0.7098,4.9543,0.0254503,177.43,7785,16311,99,16.0664,8.4332,7.1178,14.7652,4.6733,17.6,,,,,,
144,0.202935,96.4556,99.6214,1.308845,75.6334,90.3796,6.4496,0.719,4.9349,0.02477586,177.4,7785,16311,99,15.5131,8.117,6.8848,14.2528,4.5025,16.9507,,,,,,
145,0.194235,96.9062,99.6621,1.171369,77.9051,91.9037,6.0307,0.739,4.9191,0.02410752,262.24,7785,16311,99,16.4644,8.6478,7.3507,15.2169,4.8112,17.9902,71.2136,18.5824,41.3665,43.6613,27.9069,52.4181
146,0.191021,96.8295,99.6789,1.338742,74.7791,89.9524,7.0083,0.7074,4.9247,0.02344544,177.41,7785,16311,100,15.0956,7.926,6.4712,13.467,4.1889,15.9168,,,,,,
147,0.182709,96.9493,99.7124,1.174229,77.4973,91.894,6.4268,0.7343,4.9035,0.02278979,177.44,7785,16311,99,16.1732,8.4665,7.3643,15.0899,4.8316,17.966,,,,,,
148,0.180184,97.1003,99.7148,1.233574,76.7498,91.4086,6.8462,0.7273,4.8958,0.02214072,177.36,7785,16311,99,15.9596,8.4396,7.0013,14.6232,4.5811,17.4066,,,,,,
149,0.172862,97.2584,99.7124,1.140801,78.2545,92.1852,6.5995,0.7418,4.881,0.02149839,177.38,7785,16311,99,16.3673,8.6722,7.0906,14.6484,4.6364,17.5664,,,,,,
150,0.166511,97.395,99.71,1.665481,72.158,87.7391,10.0022,0.6848,4.8441,0.02086295,262.19,7785,16311,100,14.8626,7.83,6.2907,13.1302,4.0909,15.6772,70.3676,18.4915,40.9298,43.359,27.4691,51.7539
151,0.164806,97.3663,99.71,1.158239,79.0312,92.1561,7.0279,0.7535,4.8501,0.02023456,177.37,7785,16311,99,15.9208,8.4744,7.1139,14.5975,4.6889,17.5828,,,,,,
152,0.152276,97.6826,99.8035,1.188363,78.0021,91.9814,7.804,0.7431,4.8031,0.01961336,177.31,7785,16311,100,16.3382,8.6093,7.2284,14.9653,4.7432,17.8412,,,,,,
153,0.150455,97.6706,99.7867,1.145129,78.0118,91.8163,7.6111,0.7395,4.8378,0.01899952,177.45,7785,16311,99,16.28,8.6015,7.1915,14.7808,4.7044,17.5368,,,,,,
154,0.141909,97.9558,99.7963,1.173336,78.4778,92.4862,8.2682,0.747,4.7325,0.01839318,177.39,7785,16311,99,16.5615,8.7461,7.4459,15.3146,4.8617,18.1441,,,,,,
155,0.139382,97.975,99.7963,1.12253,79.3321,92.8162,8.0536,0.7534,4.7694,0.01779448,261.97,7785,16311,99,16.7459,8.807,7.5002,15.4492,4.9277,18.3157,76.2486,20.0592,45.4654,47.6165,30.8155,57.0328
156,0.135064,98.0181,99.8107,1.374382,77.1867,90.9523,10.1758,0.738,4.7056,0.01720357,177.36,7785,16311,99,15.7363,8.3227,6.9644,14.3836,4.5821,17.23,,,,,,
157,0.129427,98.0804,99.8179,1.066876,80.6815,93.2337,8.2431,0.7707,4.67,0.01662059,177.44,7785,16311,99,17.0275,9.0351,7.5313,15.5722,4.9422,18.6669,,,,,,
158,0.119651,98.368,99.8586,2.24655,65.2073,81.9241,18.7759,0.6203,4.6065,0.01604569,177.41,7785,16311,99,14.0472,7.3237,5.9004,12.2449,3.8229,14.4233,,,,,,
159,0.122542,98.2602,99.8083,1.133036,80.5359,93.1366,9.2461,0.7689,4.5893,0.015479,177.41,7785,16311,100,17.0081,8.957,7.4711,15.5568,4.8685,18.3788,,,,,,
160,0.117149,98.3704,99.8634,1.319038,76.4295,90.7679,11.2595,0.7303,4.6036,0.01492066,262.28,7785,16311,99,16.1149,8.5177,7.0323,14.8505,4.5578,17.543,76.0185,19.9663,45.6748,47.6772,31.0753,57.2093
161,0.112429,98.4878,99.873,1.375588,77.1673,90.8553,12.2351,0.7341,4.5194,0.0143708,177.41,7785,16311,99,15.7558,8.3087,6.943,14.5186,4.5112,17.2092,,,,,,
162,0.10379,98.6795,99.861,1.209425,79.2253,92.4862,11.6526,0.7572,4.3205,0.01382956,177.43,7785,16311,99,16.3771,8.6082,7.3139,15.2625,4.7772,18.0337,,,,,,
163,0.103412,98.6987,99.885,1.061307,80.7591,93.2337,10.2629,0.7722,4.3651,0.01329707,177.43,7785,16311,100,17.2799,9.098,7.7604,16.1083,5.1121,19.003,,,,,,
164,0.101414,98.7155,99.8418,1.0061,82.1668,94.2724,9.9207,0.7863,4.2756,0.01277346,177.43,7785,16311,99,17.4837,9.2597,7.9177,16.3139,5.1733,19.341,,,,,,
165,0.097977,98.785,99.9161,1.823737,72.3619,87.4187,18.614,0.6914,4.2638,0.01225885,262.2,7785,16311,99,14.7753,7.7308,6.4479,13.3746,4.1578,15.7421,68.218,17.8852,39.4253,41.7029,26.4146,49.7636
166,0.096725,98.7754,99.8922,1.589945,75.2548,89.1273,16.4378,0.721,4.2851,0.01175337,177.38,7785,16311,99,15.7072,8.2521,6.9683,14.3888,4.4792,16.8636,,,,,,
167,0.087734,98.9983,99.9257,1.166027,80.5747,92.8842,13.2904,0.7707,4.1202,0.01125714,177.38,7785,16311,99,17.2119,9.1289,7.6789,15.9598,5.018,18.8149,,,,,,
168,0.089611,98.9743,99.9041,1.134561,81.4096,93.6414,12.661,0.7774,4.1114,0.01077029,177.4,7785,16311,99,17.1537,9.0159,7.7022,15.8891,5.0626,18.8179,,,,,,
169,0.086991,99.0198,99.897,0.977526,82.9434,94.3306,11.2371,0.7969,4.1077,0.01029292,177.43,7785,16311,99,17.9303,9.4656,8.0672,16.6765,5.2548,19.4872,,,,,,
170,0.081916,99.1349,99.9257,1.312633,79.303,92.0979,16.0241,0.7618,3.9812,0.00982515,262.22,7785,16311,100,16.445,8.61,7.2498,15.0209,4.7597,17.9161,77.8566,20.3882,47.6069,49.1365,32.5419,58.8538
171,0.081842,99.0462,99.9041,0.987835,83.0793,94.486,12.07,0.7949,3.9273,0.0093671,177.38,7785,16311,99,18.1827,9.6041,8.1895,16.7944,5.3878,19.8891,,,,,,
172,0.080256,99.1229,99.9161,0.995698,83.0114,94.1947,12.4065,0.7977,3.8906,0.00891888,177.43,7785,16311,100,17.5323,9.2684,7.8517,16.3434,5.1306,19.1963,,,,,,
173,0.077363,99.1828,99.9233,1.004291,82.8269,94.0782,12.9816,0.7963,3.8433,0.0084806,177.42,7785,16311,100,17.6196,9.3287,7.8381,16.2402,5.1558,19.3998,,,,,,
174,0.074587,99.2595,99.9305,0.945415,83.7394,94.6704,12.6753,0.8036,3.7457,0.00805236,177.37,7785,16311,100,18.3089,9.6748,8.3604,17.1779,5.5247,20.2864,,,,,,
175,0.074419,99.2667,99.9257,1.030198,82.3318,93.9035,13.8432,0.7912,3.7612,0.00763426,262.1,7785,16311,99,17.5129,9.217,7.8944,16.2771,5.1694,19.2707,82.4003,21.7323,51.6119,52.8217,35.7144,63.5218
176,0.070181,99.2547,99.9449,0.998182,83.5065,94.5248,14.223,0.8025,3.6189,0.00722642,177.45,7785,16311,100,18.0856,9.534,8.0905,16.8152,5.3645,19.9386,,,,,,
177,0.068409,99.317,99.9521,0.928575,83.7394,94.816,13.5739,0.8048,3.5533,0.00682891,177.31,7785,16311,100,18.5904,9.8381,8.4846,17.4013,5.5995,20.4399,,,,,,
178,0.069406,99.3338,99.9473,0.968441,83.8462,94.6801,13.9533,0.8061,3.6035,0.00644185,177.38,7785,16311,99,18.4545,9.7544,8.438,17.2693,5.5674,20.4919,,,,,,
179,0.068363,99.3314,99.9497,0.942203,83.8462,94.6801,13.7823,0.8075,3.5595,0.00606533,177.89,7785,16311,99,18.338,9.7259,8.3371,17.1096,5.5325,20.3484,,,,,,
180,0.068263,99.3314,99.9497,0.932523,83.9433,95.0102,13.6607,0.8086,3.588,0.00569943,269.85,8095,16311,100,18.2992,9.6598,8.4302,17.3051,5.5412,20.2648,84.6386,22.3357,53.8243,54.7799,37.4705,65.9573
181,0.064901,99.4177,99.9497,0.945936,84.0307,94.884,14.5751,0.81,3.4932,0.00534425,184.76,8187,16311,99,18.3283,9.7025,8.3506,17.1341,5.5402,20.3967,,,,,,
182,0.061536,99.4896,99.9641,0.950682,84.021,94.9034,15.4493,0.8095,3.2844,0.00499987,183.12,8125,16311,99,18.639,9.9028,8.4924,17.4717,5.5975,20.526,,,,,,
183,0.061699,99.4392,99.9617,1.044016,83.0017,94.1365,16.9211,0.7975,3.3521,0.00466637,179.67,8107,16311,100,17.9012,9.4503,8.139,16.7564,5.3665,19.989,,,,,,
184,0.059974,99.4704,99.9688,0.955798,83.9821,94.7966,15.9368,0.808,3.2709,0.00434384,178.26,8103,16311,100,18.6681,9.9362,8.4982,17.3691,5.6383,20.6541,,,,,,
185,0.059312,99.4848,99.9712,0.959015,83.7492,94.651,16.1689,0.806,3.2262,0.00403235,279.45,8297,16311,100,18.2507,9.6379,8.2846,16.9884,5.4995,20.3751,84.8711,22.295,54.364,55.1002,37.9747,66.4809
186,0.059082,99.4776,99.9736,0.940035,84.2637,95.0296,15.9107,0.812,3.233,0.00373198,177.39,8143,16311,99,18.6196,9.8433,8.4807,17.4175,5.6296,20.7583,,,,,,
187,0.057431,99.5662,99.9641,0.939726,84.4093,95.0781,16.3628,0.8134,3.1343,0.0034428,177.43,8069,16311,99,18.5516,9.8423,8.5526,17.4789,5.6859,20.8489,,,,,,
188,0.058193,99.5087,99.9808,0.953747,84.2442,95.1946,16.3893,0.8116,3.2354,0.00316488,177.41,8059,16311,100,18.736,9.9074,8.537,17.4683,5.6606,20.7219,,,,,,
189,0.056122,99.5614,99.9832,0.938968,84.5161,95.0976,16.7307,0.8146,3.1401,0.00289829,177.43,7984,16311,99,18.639,9.8251,8.6011,17.5723,5.6761,20.7942,,,,,,
190,0.056223,99.583,99.9784,0.941014,84.2928,95.0781,16.7371,0.8107,3.1001,0.00264309,262.2,7980,16311,99,18.8331,9.9532,8.6128,17.632,5.6713,20.7648,86.2035,22.7299,55.7376,56.3216,39.0448,67.9824
191,0.055726,99.5567,99.9545,0.926251,84.8073,95.0879,16.6215,0.8172,3.1295,0.00239934,177.41,7964,16311,99,18.8234,9.9674,8.6399,17.73,5.714,20.8813,,,,,,
192,0.055769,99.5183,99.9736,0.949236,84.7879,95.117,17.0208,0.8171,3.0846,0.00216711,177.41,7957,16311,99,18.6681,9.9026,8.6302,17.6821,5.6849,20.8307,,,,,,
193,0.053659,99.5734,99.9856,0.937967,84.6714,95.0199,17.4801,0.8166,2.9851,0.00194645,177.43,7957,16311,100,18.7846,9.9967,8.5875,17.6657,5.713,20.8872,,,,,,
194,0.054033,99.5447,99.9712,0.951992,84.5743,95.1073,17.6187,0.8143,3.0593,0.00173741,177.41,7957,16311,99,18.6293,9.914,8.5992,17.5289,5.6888,20.8555,,,,,,
195,0.053047,99.571,99.9904,0.933014,84.9723,95.1558,17.5885,0.8203,2.9749,0.00154005,262.18,7957,16311,99,18.9787,10.0681,8.6438,17.7354,5.7334,20.9489,86.4551,22.8564,55.728,56.44,39.1123,68.1759
196,0.051466,99.5878,99.9736,0.925003,84.8267,95.1558,17.9732,0.8177,2.8588,0.00135441,177.4,7957,16311,99,18.8914,10.0406,8.6128,17.6599,5.7072,20.9095,,,,,,
197,0.052024,99.5878,99.976,0.910186,84.9335,95.1655,17.4954,0.8187,2.9336,0.00118053,177.43,7957,16311,99,18.7458,9.9326,8.6069,17.6607,5.6956,20.8599,,,,,,
198,0.053914,99.5614,99.976,0.939279,84.817,95.0781,17.4219,0.8179,3.047,0.00101846,179.99,8112,16311,99,18.8914,10.0423,8.7098,17.7786,5.7499,20.9453,,,,,,
199,0.051003,99.6166,99.9808,0.918075,84.982,95.3111,18.0006,0.8196,2.8845,0.00086824,178.43,7938,16311,99,18.969,10.0568,8.6827,17.7582,5.7509,20.9261,,,,,,
200,0.05189,99.5806,99.9688,0.935549,84.9238,95.0781,18.0294,0.8185,2.8864,0.0007299,262.21,7935,16311,99,18.9011,10.0253,8.6613,17.7379,5.7179,20.8281,86.3425,22.8207,55.914,56.4469,39.1945,68.0563
201,0.04924,99.6645,99.9784,0.925077,84.7976,95.3014,18.7871,0.817,2.7586,0.00060348,177.49,7929,16311,99,18.8234,9.9699,8.6555,17.666,5.7227,20.9191,,,,,,
202,0.050962,99.5974,99.976,0.93282,84.8461,95.1267,18.3041,0.817,2.8564,0.000489,177.45,7907,16311,99,18.7846,10.0011,8.6535,17.6982,5.7373,20.9293,,,,,,
203,0.052136,99.5758,99.976,0.942699,84.7782,95.1752,18.0815,0.8173,2.9603,0.00038651,177.44,7894,16311,99,18.8234,9.9766,8.6613,17.7271,5.7354,20.9228,,,,,,
204,0.050114,99.7004,99.976,0.922402,85.0015,95.3403,18.4062,0.8201,2.777,0.00029601,177.46,7892,16311,99,18.8525,9.9558,8.6166,17.6577,5.7198,20.8825,,,,,,
205,0.051096,99.6309,99.9712,0.933251,84.9529,95.2141,18.2647,0.8193,2.917,0.00021753,261.99,7892,16311,99,18.9011,10.0025,8.6283,17.7207,5.7334,20.9225,86.8937,22.9861,56.3622,56.8659,39.5478,68.6046
206,0.048695,99.6885,99.9784,0.926261,85.1179,95.3014,19.0218,0.8208,2.7307,0.0001511,177.38,7890,16311,99,18.9787,9.9912,8.6496,17.7146,5.7402,20.9559,,,,,,
207,0.050219,99.595,99.9688,0.931217,84.8558,95.1558,18.5432,0.8185,2.7893,9.672e-05,177.43,7890,16311,99,18.9011,10.0108,8.6594,17.742,5.7344,20.9227,,,,,,
208,0.050867,99.6285,99.9856,0.944286,84.7491,95.1558,18.5638,0.8175,2.8953,5.441e-05,177.4,7890,16311,100,18.9011,10.0047,8.6477,17.6868,5.7325,20.9464,,,,,,
209,0.050755,99.6333,99.976,0.932422,84.8655,95.2529,18.3709,0.8181,2.8979,2.419e-05,177.47,7890,16311,100,18.8622,9.986,8.6924,17.766,5.8043,21.0981,,,,,,
210,0.050356,99.595,99.9808,0.934064,84.7879,95.1461,18.5491,0.8173,2.8354,6.05e-06,262.1,7884,16311,100,18.8331,9.9855,8.6594,17.7289,5.7509,20.9626,86.666,22.9269,56.2697,56.7432,39.4955,68.5135
